userId,movieId,rating,timestamp
107,105,4.0,829322340
493,3702,2.0,1001562846
326,30749,5.0,1322252135
414,52975,3.5,1216146923
414,6773,4.5,1072571674
610,441,5.0,1479542827
603,2763,2.0,953926333
247,2028,4.0,1467644160
200,8961,4.0,1229885891
279,2791,3.5,1506394500
334,2706,3.5,1234630122
286,593,4.0,1119561929
418,4226,3.5,1461865764
177,3624,3.0,1435524595
414,5254,4.0,1017760676
420,4308,4.5,1218037408
166,5690,5.0,1188774618
268,2973,4.0,940183036
480,45666,3.5,1179166183
391,800,5.0,1031030319
356,5902,4.0,1229139365
414,3510,4.0,975683151
177,89492,4.0,1435526646
127,2144,2.0,1263527188
427,5308,2.5,1053070561
370,8983,4.0,1159163372
480,1777,4.0,1179178281
547,2840,3.0,942723168
288,2857,3.0,978469199
484,52973,4.0,1342296762
122,63131,4.0,1461562625
202,1587,5.0,974919155
474,2600,4.0,1049892884
182,3481,4.5,1054783912
68,1588,3.0,1269122950
448,593,5.0,1019132717
521,628,4.0,852713251
317,91658,5.0,1430513650
440,671,4.0,1237568810
380,3489,4.0,1494803803
474,100,2.0,1048710159
117,293,3.0,844163082
139,61240,3.0,1453924952
200,6874,5.0,1229886192
6,344,3.0,845553146
42,1682,3.0,996218934
325,555,4.0,1039395714
305,223,4.0,1512203859
522,1221,4.0,1253343510
525,44195,4.0,1476477562
95,3968,2.0,1043340134
275,1206,3.0,1049078088
448,161,4.0,1019137754
329,1193,4.0,1523468322
362,37729,4.5,1530643945
230,39,3.0,1196304844
542,6378,3.5,1163387349
573,48394,4.0,1186589454
560,2355,3.0,1469654116
393,27611,0.5,1430506030
599,1247,3.5,1498539949
282,1921,4.0,1378498129
22,6539,2.5,1268727433
469,2987,2.0,965335273
405,53519,3.5,1295906149
288,1030,3.0,978468237
599,1954,4.0,1498499381
567,60069,3.0,1525374553
367,593,5.0,997811156
91,1917,2.5,1112710847
68,51255,4.0,1198454311
484,2959,5.0,1342228554
213,2232,3.5,1316196077
19,2081,4.0,965709068
16,5952,3.5,1377477424
577,2245,4.0,945978520
608,5952,4.5,1117407736
266,1732,5.0,946506300
396,44,2.0,1111688564
412,1234,5.0,939114231
19,332,2.0,965703973
474,1272,4.0,1092920253
187,1263,2.0,1161850246
395,552,4.0,841504603
453,3996,5.0,1005965720
286,1923,3.0,1119561952
434,33166,4.0,1270606795
312,2393,2.0,1043176864
474,140,2.5,1053021739
517,5299,2.0,1492339529
606,3033,4.0,1171926608
599,1769,2.5,1498517362
466,4369,3.0,1439915510
294,2605,2.0,966597698
381,34048,3.5,1167543181
33,356,5.0,939654815
212,5690,4.0,1490115775
373,44,1.0,846830190
19,1614,2.0,965707576
260,6870,2.5,1109410926
573,1036,5.0,1186589677
156,955,3.0,939853418
307,1753,4.0,1217882506
110,46578,3.5,1175330026
66,3098,4.5,1093747975
75,1198,4.5,1158990045
365,59022,2.5,1488333229
39,1200,5.0,974787586
511,51086,4.0,1522154678
222,1485,2.0,1391374528
247,1291,4.0,1467644396
182,5013,3.5,1054780643
433,164179,5.0,1506823915
274,4085,4.0,1171944330
474,6296,4.0,1065446100
607,589,4.0,963078960
50,3949,3.0,1514238231
432,589,3.5,1316391448
368,485,2.0,975830036
312,5902,4.0,1043177872
210,78499,4.0,1527266238
474,29,3.5,1053021379
380,55820,4.0,1493420465
380,176371,4.0,1508022982
288,953,4.5,1066059673
200,6942,4.5,1229887177
373,265,5.0,846830228
508,671,2.5,1268297502
249,99112,3.0,1367487712
440,2707,4.0,1237568798
462,142488,4.5,1455645198
73,96588,3.5,1464198425
596,1270,4.0,1535709729
490,8638,4.0,1328145210
513,7153,3.5,1159980540
567,34,2.5,1525288053
605,2012,4.0,1277097149
489,552,3.0,1334587703
288,2720,2.0,978467184
78,2571,4.5,1252575194
202,1909,4.0,974924970
610,89864,4.0,1493845333
484,2707,4.0,1342297797
55,673,0.5,1312747701
318,59387,4.0,1414922336
602,47,5.0,840875668
550,77561,4.0,1488728341
294,12,1.0,966597190
135,2468,2.0,1009691649
288,1125,4.0,976120241
599,160,2.5,1498514053
219,39183,2.5,1237239226
381,1385,2.5,1168666250
68,256,1.5,1158535511
173,588,3.0,843397881
128,898,5.0,899032763
454,61240,3.5,1279547116
313,1344,4.0,1030476305
249,30810,3.5,1413206779
367,3916,5.0,997813060
111,5991,2.5,1516141015
262,708,3.0,840306302
477,3253,4.5,1200941138
328,4973,4.5,1494211933
352,3471,5.0,1494709981
221,6807,3.5,1119984102
182,3556,4.5,1054780482
476,153,3.0,835021342
86,60069,3.0,1344083251
263,223,1.0,940384517
480,6541,1.0,1179166111
579,2324,4.0,958879827
599,3791,2.0,1519125643
233,6365,3.0,1529334082
111,2539,3.0,1516468535
249,541,4.0,1507756687
135,589,4.0,1009691144
586,111781,4.5,1529899852
596,2692,4.0,1535709485
17,1358,3.0,1322629202
372,32,4.0,874415441
331,91658,5.0,1537158263
113,3504,4.0,980087865
66,4993,5.0,1093747405
599,86880,2.5,1498528187
474,3105,3.5,1070286895
62,5952,5.0,1521488589
248,122918,4.0,1534591646
19,903,5.0,965710671
226,2005,5.0,1095663312
18,2706,3.5,1455231410
307,49272,3.5,1186087676
21,78469,3.5,1468113385
109,290,3.0,841189922
167,69,2.5,1154719322
415,377,3.5,1382470305
384,3994,4.0,996440744
163,1726,2.0,894217548
419,3535,4.5,1322001990
18,122900,4.0,1457382458
239,8376,1.5,1221159209
357,72011,4.0,1348612664
342,3219,4.0,1042822170
596,329,3.0,1535827307
274,69951,4.0,1285018440
249,122918,4.5,1496533199
372,380,5.0,874417241
75,1199,2.5,1158967231
483,1997,2.5,1181496762
474,45880,4.0,1180012310
95,1221,5.0,1043340018
70,1253,4.0,1355184722
543,3825,5.0,1377068567
470,41,3.0,849843245
525,5971,4.0,1476478158
603,1945,5.0,953926529
590,1608,3.0,1258418193
83,1385,0.5,1332837871
601,3000,4.0,1521467860
274,1033,3.5,1171932501
256,520,4.0,1447000073
21,2762,0.5,1403460436
600,30810,5.0,1237713647
526,55247,4.5,1502131998
599,4848,4.5,1519117681
438,2167,4.0,1105667170
40,592,4.0,832058854
104,7346,3.5,1123111555
121,163,4.0,847656374
50,2657,3.0,1514238578
176,231,4.0,840108739
546,104,4.0,973588258
309,2186,4.0,1166068887
25,91529,5.0,1535470498
594,2716,4.0,1109037014
542,2542,3.5,1163387909
91,6242,4.5,1112711572
422,3798,2.0,989716151
268,1261,4.0,940183103
51,1580,5.0,1230929254
309,50,4.5,1126451972
474,5690,4.5,1124123473
599,351,2.5,1519264196
159,4014,2.0,1508641260
298,79702,3.0,1447516910
186,2797,4.0,1031087604
525,1088,4.5,1476478367
230,50872,3.5,1196305180
539,3087,4.0,1332474493
82,165,4.0,1084467751
391,2248,4.0,1030828021
249,32,5.0,1346752537
298,112290,3.0,1447560620
160,608,5.0,971112675
237,1792,3.0,1410630655
588,454,3.0,839316278
288,3082,1.5,1246852276
597,2387,4.0,941559200
414,5010,5.0,1024324366
237,8665,3.5,1410632562
125,108932,3.0,1474569953
438,595,4.0,1105666178
305,106489,3.0,1460136597
230,2321,4.0,1196305086
379,349,4.0,847397292
143,5418,2.0,1444769126
333,3826,1.0,965671576
586,106002,4.5,1529901385
393,5388,3.0,1430507618
336,34162,4.0,1139046805
353,592,4.0,831939568
34,7438,4.5,1162048087
395,296,3.0,841503394
249,63859,3.5,1353800179
182,5673,4.0,1054781160
602,141,4.0,840875901
64,2321,3.5,1161521673
437,168,2.0,859721840
368,1375,3.0,975829427
21,122892,3.5,1441392878
64,1193,5.0,1161528996
590,1690,2.0,1258421609
537,2571,4.0,1424141086
23,1221,3.5,1107163341
607,849,3.0,963080362
474,52975,3.5,1201833152
555,153,3.0,978749155
597,2146,4.0,941640006
607,2253,3.0,963080497
17,780,4.0,1305696486
265,724,2.0,965318627
599,1047,2.5,1498516150
355,316,4.0,974965550
1,3793,5.0,964981855
590,1653,3.0,1258421018
347,435,3.0,847645925
292,5418,4.5,1293562391
307,1441,4.0,1187191554
387,4226,4.5,1094875856
376,344,2.0,1364994072
282,47610,4.5,1378491511
339,32,3.0,1460518918
140,1955,4.0,1012506531
199,1590,2.0,955313862
477,1097,4.5,1200939754
64,47,4.5,1161520185
161,4270,4.0,1176746708
288,2090,3.0,978469502
391,2949,3.0,1032389545
414,3254,3.0,961439170
274,34048,2.5,1173041328
489,5445,4.0,1333101549
200,1197,5.0,1229886108
599,1690,3.0,1498525341
64,4878,4.0,1161520780
552,1125,4.0,1111473307
608,4343,4.0,1117408540
590,216,2.0,1258422557
564,3617,4.0,1478452366
246,5971,5.0,1354126491
247,296,4.0,1467644035
501,610,4.0,844973559
561,2402,4.0,1491091365
297,185,1.0,900874537
331,3863,3.0,1537158103
562,968,4.5,1368892969
573,5110,5.0,1299222399
64,207,3.5,1161566667
288,7347,3.5,1092077405
599,3000,3.0,1498519053
274,1405,3.0,1171759066
374,1333,4.0,849089401
62,60040,3.5,1525165396
64,4025,2.5,1161528918
414,1610,5.0,1023113943
59,1953,5.0,953610338
22,5669,4.5,1268726814
427,5065,3.5,1053070942
337,47,5.0,860256118
568,480,3.0,1253767289
143,2144,5.0,1444768859
298,27773,4.0,1447518047
103,1884,4.5,1431968228
515,356,5.0,1513601965
473,5785,3.5,1169351797
42,2023,5.0,996213544
279,1222,4.0,1506394405
330,1500,2.5,1285905590
534,2167,4.5,1459787996
441,104,3.5,1449070905
510,1673,3.0,1141158982
334,1240,3.5,1234629955
275,3552,5.0,1049076989
40,318,5.0,832058930
68,81564,4.5,1304977737
474,2529,4.0,1051017513
514,2398,5.0,1534095481
509,38038,3.0,1435993869
219,54001,2.5,1194740550
156,492,3.0,946799715
187,52328,3.0,1180302091
305,2716,4.0,1511719000
230,33794,4.5,1196304232
579,527,5.0,958880791
533,61240,5.0,1424753998
28,1459,2.5,1242290702
525,2324,4.0,1476476389
477,2571,4.0,1200939698
64,5991,3.5,1161521014
62,115149,5.0,1521489984
160,541,5.0,971113438
42,1835,4.0,996220726
208,457,3.0,940639309
610,1732,4.5,1479544321
14,344,2.0,835441012
64,2599,3.5,1161521041
20,2657,5.0,1054147479
460,4993,5.0,1359177941
21,1,3.5,1407618878
357,2565,3.5,1348610865
608,1784,3.5,1117491418
199,2336,4.0,976291650
122,117529,4.0,1461561277
293,1029,2.0,1044871018
139,5110,2.0,1453925133
414,3259,4.0,961514273
531,1261,2.0,1032961510
6,158,4.0,845553660
58,62,3.0,847718910
135,1240,5.0,1009691562
410,1171,4.0,990910479
238,858,3.0,1007931691
274,2699,3.0,1232701032
564,88405,5.0,1478451675
177,7163,2.0,1435525358
332,2294,3.5,1352672645
328,2947,3.5,1494211000
111,4367,3.5,1516141042
103,6373,3.5,1431957980
477,5388,4.0,1200941311
462,6539,4.0,1137445122
93,1704,5.0,942947301
307,4306,2.5,1186161417
265,3175,4.0,965314838
199,2067,4.0,1023654764
487,1198,3.5,1428574150
387,1722,2.5,1095040818
425,2001,3.0,1085476684
153,4848,2.5,1525548914
602,373,5.0,840876188
470,225,3.0,849075682
387,32587,4.0,1137922810
76,2791,4.0,1439167504
514,82459,4.5,1533948674
274,31696,3.0,1171758428
68,5618,2.5,1198454699
323,150,3.5,1422640367
52,49530,5.0,1468051532
354,858,4.0,1200869809
414,1262,5.0,961512341
6,25,3.0,845553695
368,368,3.0,975829148
68,82459,3.5,1316322183
227,1682,4.0,1447189540
590,64614,4.0,1258417402
462,1923,3.0,1123890876
48,1320,4.0,1127128731
449,32,4.0,1053200119
239,7438,4.0,1221158351
560,3481,3.0,1469649835
284,736,4.0,832695534
496,4993,4.0,1415520448
608,1586,2.5,1117504936
28,1214,3.5,1234338454
159,4823,3.0,1508640454
91,1291,4.0,1112712858
239,1089,5.0,1221158521
438,6059,3.0,1113763770
30,1240,3.5,1500370449
298,5219,2.0,1449592283
402,442,4.0,849654510
256,5459,3.5,1446580294
137,111,5.0,1204863636
380,593,5.0,1493473943
219,4993,3.5,1194681037
567,4226,3.5,1525282023
74,50068,3.5,1207500277
561,2329,3.5,1491091952
485,339,4.0,837943350
551,89745,4.0,1504925210
28,6333,2.5,1234515699
407,2028,4.0,1424349622
600,1,2.5,1237764347
89,1517,2.5,1520408496
198,1639,2.0,1034136119
111,5528,3.0,1516141186
522,1371,4.0,1297482475
27,62,5.0,962684909
177,8360,4.0,1435524367
274,53322,3.0,1197014264
436,1,4.0,833529571
414,30749,4.5,1158601988
212,112552,4.5,1490115073
590,5952,5.0,1258416542
260,6283,3.5,1109408732
386,316,3.0,842610228
474,1035,5.0,974666694
182,3037,4.5,1054781561
607,1304,4.0,964743424
219,2918,3.0,1194686114
477,1208,5.0,1232338078
514,586,3.5,1533873619
199,2699,4.0,943698807
294,2072,1.0,966596492
502,1027,3.0,1111758076
523,7153,5.0,1503125897
91,1274,5.0,1112713057
323,3247,3.0,1422640634
298,1884,3.5,1449756307
139,66934,3.5,1453924939
68,2719,3.0,1261624109
462,53894,4.0,1190436354
51,3388,5.0,1230931053
599,1199,3.5,1498502277
376,2724,2.5,1364932735
590,3468,4.5,1258429181
495,106100,5.0,1458635402
534,122882,3.0,1459787998
448,150,3.0,1019137611
391,480,2.0,1030824455
57,2067,5.0,965796605
227,55820,4.0,1447209881
610,158238,5.0,1479545219
434,56367,3.5,1270604666
343,2598,4.0,1202060315
233,1921,3.5,1529334433
294,2640,4.0,966634003
101,3793,4.0,968443749
298,2918,3.0,1447584510
362,68157,4.0,1530637339
219,52973,3.5,1214043412
307,4641,3.5,1196131390
599,3100,2.5,1519144004
564,7317,4.0,1478452268
480,4016,2.5,1179161617
371,48,4.5,1407691602
21,72378,3.5,1468113532
525,2144,4.0,1476477528
346,1333,3.5,1172692434
63,47,4.0,1443201084
131,2028,2.5,1349840456
600,2423,3.5,1237859183
305,2115,1.0,1519591487
328,1193,5.0,1494207087
434,296,5.0,1270603222
45,1136,5.0,1091306083
480,1682,4.5,1179178013
253,4642,4.5,1286643351
610,2459,3.5,1495959405
481,1589,2.0,884773750
510,2231,3.5,1141159274
62,7143,4.0,1521489737
112,16,4.5,1513990003
380,239,3.0,1494036015
500,1,4.0,1005527755
307,2640,3.0,1186161663
420,7458,3.0,1218207066
477,72226,4.5,1296891169
599,33836,1.5,1498504950
571,2454,2.0,966900512
219,56367,4.5,1204006770
240,225,4.0,849122324
109,733,3.0,844079136
590,2010,4.0,1266473216
220,4022,4.0,1230060233
66,2139,4.0,1093747802
523,76093,5.0,1503126092
119,87869,4.5,1438440214
300,1704,3.0,1425351457
367,3717,3.0,997813923
68,296,2.0,1180916156
345,11,2.5,1342828883
428,2002,2.0,1111524489
356,6620,2.0,1229139803
334,58559,3.0,1225478052
234,4270,3.0,1004407568
38,648,4.0,841341618
144,832,3.5,1137324019
80,48516,4.0,1377308996
198,648,3.0,1034139174
223,58559,4.5,1226210073
50,1225,3.5,1514238218
411,377,3.0,835532477
438,4823,4.5,1105654079
474,122,1.0,974669063
438,733,4.5,1105664193
177,99007,4.0,1435838025
590,3070,2.5,1267150813
44,494,4.0,869251910
140,2542,4.0,1055092497
226,1394,4.0,1095662894
474,2422,2.0,1046881396
561,596,4.0,1491091223
273,357,5.0,835860827
68,74458,3.0,1332628678
384,4011,5.0,996441142
489,7,4.0,1334587547
537,97304,4.5,1424138371
216,1252,4.0,975211546
68,2431,3.5,1158535787
103,1293,4.5,1431957813
274,46578,4.0,1172908852
51,53953,3.5,1230931656
382,1,4.5,1515162628
334,2746,3.5,1225476715
226,1258,4.0,1095662921
574,153,3.0,834634408
233,3948,2.5,1529751932
96,2028,4.0,964772956
197,1784,5.0,947462685
518,3418,3.0,1056907619
469,2871,5.0,965846425
203,520,2.0,1390094392
274,590,4.0,1223263012
17,2858,4.0,1322628761
84,1179,3.0,860397352
369,2916,3.0,1237081552
222,32,3.0,1391353917
411,34,4.0,835532191
82,4367,4.5,1084465075
332,91500,3.5,1352672899
534,115617,2.5,1459788210
585,223,4.5,1307417422
464,2021,4.5,1287399741
594,2058,4.5,1108974431
68,539,3.5,1158531794
606,63082,5.0,1232573400
387,1198,4.0,1094876512
290,1266,4.0,974942768
63,6350,4.5,1443348548
380,41566,3.0,1494071270
51,1301,4.5,1230930497
91,25,2.0,1112713314
122,1210,5.0,1461561411
420,3534,3.0,1218036317
474,5505,4.5,1100119974
67,2858,4.0,1501273550
290,2359,4.0,974943132
117,172,3.0,844163061
489,31685,3.5,1333231879
125,92259,4.0,1474283757
322,2858,4.5,1217676241
305,4034,4.5,1516462785
604,610,5.0,832081042
182,1183,4.0,1054782648
453,3409,3.0,972622274
448,924,4.0,1019132961
219,37733,2.5,1194686441
601,122916,3.5,1521397630
357,6296,4.5,1348610640
232,1022,2.5,1218169998
235,648,3.0,841422650
565,21,3.0,846533399
323,1385,2.5,1422640664
169,3147,4.5,1078285074
407,112556,5.0,1424349215
447,553,4.0,836961055
322,1221,1.0,1217676453
435,2002,4.0,1366675902
474,3269,2.0,1047043940
62,73017,5.0,1521488921
555,1499,1.0,978748680
460,66934,4.5,1359176411
561,44191,3.0,1491090915
610,58998,4.0,1493849378
414,233,4.0,961436709
298,1580,3.0,1450441401
606,905,5.0,1171376390
597,1732,4.0,941559248
599,1645,3.0,1498525684
33,2539,4.0,939718916
474,6440,3.5,1122395759
380,587,3.0,1494803428
298,750,3.0,1447584430
140,2194,4.0,942843138
140,1204,5.0,942841471
132,3617,1.5,1157979100
414,3418,4.0,961515684
183,2947,4.0,992331435
68,3396,3.5,1230498320
219,1566,2.5,1195944556
294,3608,1.0,966595559
338,5952,3.0,1530148450
304,266,4.0,891173047
233,91658,3.0,1533235488
103,8368,2.0,1431957616
599,52722,2.5,1498515534
45,3254,4.0,950740394
298,58047,2.5,1447599437
600,62,2.5,1237713038
438,552,4.0,1105664541
294,2797,4.0,966595094
474,2407,3.0,978576130
586,5944,4.0,1529901830
6,719,2.0,845555694
130,185,3.0,832589634
542,7361,4.0,1163386883
414,5507,3.0,1072058302
108,2571,5.0,1042840183
91,7454,2.0,1112716929
329,1958,4.0,1523468239
68,57368,2.0,1208744717
265,1784,4.0,965316749
66,2248,4.5,1093747934
45,1610,4.0,950741569
91,1704,3.0,1112713388
414,4643,4.0,997278272
610,96610,5.0,1479542726
62,586,4.0,1521489913
313,2871,4.0,1030476219
590,68954,4.0,1258426822
280,39,4.0,1348532012
71,609,3.0,864738101
599,103772,3.0,1498525304
563,86882,4.0,1439933384
436,293,3.0,833529729
414,1235,4.0,1511540900
288,785,5.0,978559642
284,339,4.0,832786477
452,1259,5.0,1019585277
28,8361,2.5,1234516204
400,4993,4.0,1498870354
328,3499,5.0,1494210941
432,5630,4.5,1335139577
328,134130,3.5,1494211615
573,53972,4.5,1186589294
132,8969,4.0,1157924870
387,1235,4.5,1094942147
565,32,5.0,846533428
298,4896,3.0,1447598132
42,223,5.0,996218735
573,89745,5.0,1340518834
222,68954,2.5,1391350228
339,33794,3.5,1460186754
356,5010,3.0,1229143592
263,6539,4.0,1090948146
573,5349,5.0,1186589361
73,63992,2.0,1464282935
298,103228,3.5,1447599332
298,89864,3.0,1447517001
1,1206,5.0,964983737
117,786,3.0,844163821
249,64614,4.5,1346757927
182,3744,3.5,1055151240
286,1573,3.5,1119561997
365,2291,3.0,1488332799
167,2105,3.0,1154723262
509,109487,3.0,1435994169
413,1246,1.0,1484439859
414,1027,4.0,961518581
483,56174,3.0,1307314069
599,1894,1.5,1519180175
474,3198,3.5,1086785378
235,736,4.0,841422634
249,34520,3.0,1354107052
304,2321,2.0,918377374
304,1136,4.0,891173173
111,54286,3.0,1516140675
314,62,4.0,836234560
354,3623,2.0,1200870496
158,53000,4.0,1290765083
182,3869,2.5,1055158369
182,2294,4.0,1054781137
20,2161,4.5,1054038165
217,1078,2.0,955943999
414,2414,4.0,961594982
474,1474,2.0,1046888155
73,72998,3.5,1464197071
232,49651,2.5,1170903258
18,1095,4.0,1502911292
517,588,3.0,1487956665
573,2011,4.5,1248842092
590,3253,3.5,1258416785
608,44191,4.0,1147964276
75,920,3.0,1158967791
156,1247,5.0,946800180
111,6188,4.5,1516141123
274,72011,3.5,1288172387
77,54286,3.0,1535107575
474,5608,3.0,1089386793
167,1917,1.0,1154718679
222,466,3.5,1391352616
587,3082,5.0,953142269
596,2918,3.0,1535827268
56,329,3.0,835799115
282,1080,4.5,1514068317
274,1274,4.0,1205707621
524,1197,5.0,851609213
476,10,3.0,835021420
514,1345,4.0,1533872782
136,380,3.0,832449136
221,1198,3.5,1118246614
384,435,1.0,994038917
274,1304,4.0,1200431610
288,3812,3.0,978559764
381,2694,4.0,1167542811
43,542,4.0,848994546
477,333,3.0,1200944709
599,1449,3.5,1498798194
28,61024,2.0,1234854178
567,97938,2.0,1525288214
560,5956,3.5,1469648843
246,69951,4.5,1355956342
455,292,3.0,836435930
556,8368,4.0,1534321009
265,3504,3.0,965316238
225,507,4.0,949111013
45,1028,4.0,1121724907
221,4447,3.0,1111177873
560,2701,3.0,1469650085
66,2710,4.0,1113190072
477,4128,0.5,1201159819
226,7160,1.0,1096420235
229,586,3.0,838143590
483,2763,3.0,1327277363
434,527,5.0,1270604461
204,4226,4.5,1327183205
367,3969,4.0,997813206
195,373,3.0,974705867
369,8910,3.5,1237081611
597,1962,4.0,941639536
226,5502,2.5,1095713147
249,4993,5.0,1346757869
315,2085,3.0,939919700
606,39292,4.5,1171816433
286,1732,3.0,1119563725
340,208,3.0,848666415
318,3159,4.0,1267472571
141,91529,4.0,1513130435
326,41997,4.5,1324236075
394,457,4.0,838994263
580,1921,4.5,1167861749
368,1259,4.0,971273300
486,736,5.0,839537237
298,69526,2.0,1447517023
68,8961,3.5,1158531177
509,1917,3.0,1436027323
170,292,3.0,840472869
348,858,5.0,1378850181
226,5377,4.0,1114838981
484,3089,3.0,1342364886
474,1172,3.0,1100291762
476,589,5.0,835022128
103,2124,4.0,1431968113
469,471,5.0,965425364
182,2474,4.0,1055157686
28,2268,3.0,1242031764
166,1377,3.5,1189037883
249,5449,3.0,1353800938
318,4369,2.5,1342626828
356,2248,4.5,1229139867
339,72011,4.5,1460183411
168,1219,4.0,1306801603
298,1270,3.5,1447584491
6,26,4.0,845555362
64,333,4.5,1161564457
72,2136,2.5,1217323586
448,1620,4.0,1019132477
73,46578,4.0,1464197080
414,5669,4.0,1081119876
66,849,3.5,1113190262
19,1089,3.0,965710671
544,3,3.0,850688562
122,5669,4.5,1461562136
307,54272,4.5,1198680593
608,3917,3.0,1117506626
342,2723,2.0,1042822138
219,58559,5.0,1217436398
514,1036,4.0,1533872278
325,3994,4.0,1039398793
480,5481,4.0,1179164284
500,2858,5.0,1005527724
45,4980,2.0,1007483743
89,4973,2.0,1520408268
478,337,2.5,1121467335
317,58998,4.0,1430512133
553,8665,4.5,1219560511
139,4306,2.5,1453924100
195,1291,4.0,974706483
517,3269,2.0,1487957428
298,97306,3.0,1447599707
438,4270,4.0,1105649845
318,1377,3.5,1342597397
133,454,3.0,843491396
369,785,3.5,1237082940
16,1680,3.5,1377476680
448,1228,5.0,1324744267
475,1676,4.5,1498031862
51,1079,5.0,1230929741
18,356,4.5,1455050112
73,59784,2.5,1464196885
219,59315,5.0,1210724851
610,61323,3.5,1479544357
105,48394,3.5,1446571602
343,1214,4.0,1202061362
98,71264,3.5,1532457585
326,20,3.5,1322250792
606,1270,3.5,1171325845
339,30812,5.0,1460182198
307,52975,2.0,1200150428
68,60072,2.5,1230498053
199,1217,5.0,940381382
137,272,4.0,1204858999
32,376,3.0,856736227
466,34150,4.0,1439915789
156,1721,3.0,939854571
483,3481,3.5,1181495203
600,1210,4.5,1237743471
600,4621,2.0,1237764611
20,5618,5.0,1054037190
428,4896,3.0,1111524229
528,2329,4.5,1391735974
588,356,3.0,839316241
334,63082,3.5,1237059205
414,2161,4.0,961594982
520,1291,4.0,1326609205
480,7373,4.0,1179165120
111,91658,3.5,1516143873
11,1385,3.0,902154542
479,533,2.0,1039392484
489,165,3.0,1333830649
174,553,5.0,848487173
444,509,4.0,832679824
131,593,4.0,1349840279
322,608,4.5,1217676232
322,350,3.5,1217676610
534,95441,1.5,1459787996
168,2890,4.5,1306793383
303,1580,5.0,1053303260
260,5690,5.0,1109410457
244,1293,4.0,975074928
570,708,3.5,1181478055
593,3210,1.5,1181007149
144,4973,4.0,1136812796
477,968,2.0,1200939188
482,3755,3.5,1105396590
298,34048,2.5,1447598347
144,6953,4.0,1136813038
159,88405,2.5,1508641239
509,586,1.0,1435999348
22,4886,3.5,1268727375
133,539,3.0,843491579
232,2167,3.5,1218166251
8,235,3.0,839464076
381,2762,5.0,1200824255
63,122892,4.0,1443200176
215,1479,3.0,1260905480
307,39446,1.5,1186173840
325,741,3.0,1039398042
232,7444,3.0,1182909178
23,8636,3.0,1107162817
167,4489,3.5,1154721599
552,2657,3.5,1111473205
492,849,4.0,863976447
605,6157,2.5,1277176110
448,1391,4.0,1019124675
558,3479,3.0,1035416107
606,1339,3.0,1173441619
561,51412,1.5,1491091704
16,912,3.5,1377476810
228,318,4.0,1363222965
122,551,5.0,1461562043
68,316,3.5,1158531378
160,2404,1.0,976796160
372,412,2.0,874416092
105,924,4.0,1448214035
316,4025,3.0,1111493550
115,780,2.0,970838729
515,122918,5.0,1513602063
581,4022,4.5,1447007430
580,4963,4.0,1167791407
491,7451,4.0,1522605552
207,3740,3.5,1258548262
265,2916,3.0,965314929
480,2968,2.5,1179179067
251,78499,5.0,1470676811
317,2692,3.0,1430598686
593,150,3.0,1181008132
65,58559,4.5,1494802468
365,56152,3.5,1488594771
309,1250,5.0,1086563279
66,3037,5.0,1104645039
610,81591,3.5,1493849078
317,74458,4.0,1430511551
600,8368,4.0,1237713057
450,3863,4.0,974704776
39,610,4.0,974789035
68,207,4.0,1269122598
114,1210,3.5,1485388367
246,4973,4.0,1354127188
132,56367,3.0,1329983441
414,6709,4.0,1064169971
64,41566,4.0,1161520426
200,590,3.5,1229886699
10,92259,5.0,1455301553
599,5574,3.0,1498523150
424,102903,1.5,1457845605
100,3,3.5,1100183804
144,2987,3.0,1136812186
68,8807,4.0,1158534178
200,61323,4.0,1229887427
561,1275,4.5,1491092069
265,253,3.0,965319436
246,86332,4.0,1354145800
103,608,4.0,1431957042
443,296,4.0,1501722467
386,318,3.0,842610228
551,49530,4.0,1504925987
357,1235,4.0,1348612385
438,5481,3.5,1105654109
36,5956,2.0,1100803576
377,1225,4.0,1340343678
395,1032,1.0,841505546
416,750,4.5,1187495659
479,3421,4.0,1039362056
610,1129,4.0,1479543081
597,2987,5.0,941728764
123,4886,4.0,1447292485
6,266,3.0,845553457
274,36401,1.0,1171786341
65,2028,4.0,1494768486
274,8376,1.5,1171492222
266,2300,5.0,945670912
495,50,4.0,1458634563
603,597,3.0,954482687
99,22,4.0,829828005
156,2616,1.0,946798548
280,4232,1.5,1347604876
414,2411,3.0,961516376
28,51662,4.5,1234515873
298,8376,3.5,1447584611
511,318,5.0,1450093982
480,3360,4.0,1179162225
607,2762,5.0,963080679
600,2324,4.5,1237713239
288,32587,4.5,1130178686
305,50,5.0,1460134079
599,3398,3.0,1498522229
580,54286,5.0,1212342541
93,2431,5.0,942767422
117,357,3.0,844162955
464,33493,5.0,1275549429
232,2617,3.0,1218167844
357,788,3.0,1348612237
211,5445,3.5,1350912391
517,3105,2.0,1487962839
348,903,5.0,1378850653
489,2405,3.0,1333232190
160,1616,1.0,971115593
495,3826,3.5,1458636502
283,785,3.0,901228470
260,910,2.5,1109411020
108,151,2.0,1042838877
48,172,3.5,1127128691
151,3,3.0,855947242
599,348,3.0,1498523458
453,1614,4.0,1005967239
110,2028,3.5,1175330156
21,5378,4.0,1403459855
195,4641,3.0,1017979265
100,4161,4.5,1100186004
7,2717,3.5,1106713081
414,145,2.0,961515844
