userId,movieId,timestamp
503,5418,1335219405
247,1625,1467646407
246,81591,1354124901
603,1674,953927759
339,3160,1461797383
599,1101,1519119750
484,588,1342295790
103,3988,1431969057
294,170,966597739
387,551,1094876478
564,71535,1478453967
124,4226,1336413304
437,95,859720977
294,2871,966633825
347,588,847645591
254,6218,1180443616
186,2640,1031079788
274,6936,1171759395
334,59615,1232308348
534,4963,1459787997
483,7293,1215545270
520,7458,1326687619
382,41566,1515162073
610,69481,1493845208
122,3462,1461562327
597,1214,940420585
448,84374,1346521626
300,92259,1425351835
339,109487,1460182070
474,2431,1002757147
600,8464,1237712520
64,3100,1161620653
221,33794,1121365142
477,1779,1200947001
469,2890,965846225
91,3671,1112711463
292,1021,1262376613
105,922,1448195659
219,3996,1194686169
109,161,841106509
415,480,1382470250
541,588,835642942
34,356,1162049069
524,1278,851609768
373,111,846830279
294,1259,966633792
68,2018,1158535536
212,72641,1490115555
27,3247,962684796
538,56152,1307846901
217,122,955944832
489,372,1333231948
95,1584,1105400895
475,6365,1498030124
434,434,1270606629
182,3826,1055153883
428,3753,1111487562
64,1207,1161529233
105,1704,1448196395
400,356,1498870483
540,5378,1179108823
42,1393,996218988
380,1380,1494803516
298,1584,1476643306
318,648,1282588674
380,72998,1493420408
139,33794,1453924154
414,338,961515229
307,724,1186162414
357,3255,1348611300
552,2944,1112151400
249,117529,1437392009
504,1682,1063644434
68,1276,1158533821
79,1189,975281591
584,539,834988106
129,780,1167375481
414,1485,961438957
365,42011,1491088205
596,3301,1535834369
555,1449,978746187
392,2770,1027524346
269,743,850865585
185,2692,1044311995
271,5902,1234302378
64,19,1161521687
483,1032,1215896240
580,1260,1167790943
222,485,1391351913
420,4816,1218037000
534,46335,1459787996
219,2413,1194740261
385,364,865024570
584,435,834987843
330,1299,1285904301
66,6807,1093747517
282,2028,1378490303
513,266,1159980354
477,76251,1275162862
509,40629,1435992452
66,590,1104643930
17,2571,1305696756
255,3504,1005717433
144,8360,1136812623
464,6934,1287400789
266,1240,945670292
561,89745,1491091070
18,2115,1455748562
177,2006,1435534445
380,2376,1494804739
489,2657,1334170586
200,6333,1229885852
525,2,1476480324
414,329,961514985
298,46578,1447518173
542,46976,1163386756
198,1221,1034137533
288,3263,978559499
409,3543,968978168
219,55290,1194680952
356,203,1228072684
610,139385,1493846777
202,1722,974918973
135,3994,1009692652
354,3977,1200870298
552,3060,1112151412
125,84954,1474376620
160,364,971619114
227,134130,1447189563
508,1222,1268298460
352,42723,1493674924
438,62,1105649800
560,76251,1469648128
66,1284,1099187922
351,5952,1328288187
156,2406,946799943
198,3527,1034135655
534,106489,1459787995
288,3483,985625157
296,2959,1532993828
217,2094,955941099
326,110,1322251233
414,1945,1095882980
590,5299,1258417917
66,380,1104643944
19,370,965707669
466,4367,1439915469
232,45517,1182909999
312,5945,1043177830
304,733,881427846
279,1258,1506394412
330,2762,1285904541
517,1954,1487953271
22,50872,1268726651
111,69122,1516140914
369,54503,1237082150
448,6539,1066291868
534,6373,1459787999
552,2541,1112151446
477,6807,1232338064
448,58803,1262337884
39,2391,974789727
344,59315,1420496991
595,1186,938869225
221,780,1118247109
201,2717,940350613
436,434,833529549
82,1580,1084467870
599,1274,1498457252
246,1210,1354126788
365,73017,1488332600
380,3916,1494613061
514,592,1533872886
182,4963,1054780933
221,930,1119984072
19,1882,965701107
479,2367,1039362670
16,111,1377477446
15,115713,1510572009
28,1921,1234572108
483,592,1178215116
456,140,856883417
382,6218,1515161056
594,494,1108974423
600,101,1237851915
282,1201,1378490129
555,4008,978744598
426,337,1451081076
68,8784,1158532121
522,1196,1253344712
68,4011,1158532130
476,592,835021272
177,45517,1435524897
274,37386,1285018435
262,164,840306330
295,2959,1320064792
534,1566,1459787997
68,44022,1268849053
451,112,854089243
309,1089,1166068331
438,5026,1105650295
570,1265,1181477469
425,2023,1085490799
144,4993,1136812658
337,50,860256158
89,45517,1520408413
438,6595,1105664519
527,4299,1033175878
68,1193,1240092977
50,94677,1514239489
84,1173,860397516
606,32587,1174427243
586,1097,1529901514
477,2082,1201160075
202,920,974924428
28,1171,1243837744
40,48,832059371
590,6957,1258417038
517,63082,1487953022
599,2966,1498797730
570,377,1181477087
301,527,1211378498
339,45722,1460185193
543,231,1377069313
68,203,1269122697
132,3418,1157923062
135,1265,1009691846
514,1387,1534052825
530,161,843226836
527,2137,1033174269
339,74458,1460182816
298,353,1450452561
31,1278,850467425
610,50,1493844757
199,69122,1261364214
103,2706,1431957231
266,353,946768624
48,1527,1127128838
567,7361,1525282255
474,1954,983033369
232,8798,1182908640
419,527,1321659029
597,852,940361972
559,836,865096068
313,1129,1030474865
319,122886,1461351728
94,432,843406914
273,457,835861224
595,1912,938869348
555,3098,978820940
378,593,1445345929
414,293,961517011
332,1291,1352672618
301,185,1211378536
537,86911,1447538249
603,306,953925072
480,2797,1179160837
240,39,849122324
298,3949,1447619965
312,1748,1043176620
488,4973,1112382186
73,1682,1464196138
469,2028,965333710
307,260,1186160883
266,1297,945669878
590,1265,1258416614
163,1777,894217570
4,648,945079906
82,1372,1084463754
326,6953,1322251789
420,54286,1218295886
564,4246,1481817623
322,1,1217676206
235,208,841422389
381,34,1164877286
19,2804,965705572
219,5378,1194681089
610,106782,1479542155
140,780,1008776130
254,6539,1180446204
384,1090,994038103
486,161,839537112
489,2431,1333232361
199,2973,1022384598
461,356,1505935220
220,2628,1244606058
66,32,1093747471
105,45722,1446571623
414,4734,1015947680
387,6440,1194158404
525,3751,1476479375
216,3035,975212199
6,303,845554099
317,2762,1430517173
292,115149,1442098866
552,1073,1112151222
160,519,971114775
574,593,834634504
555,1377,978749155
599,4361,1498798167
140,5507,1044405477
438,466,1105649560
474,1344,1100119817
541,434,835642985
331,3535,1537157975
200,852,1229876476
221,3897,1111177889
240,333,849122575
22,2058,1268726061
172,1272,1238715994
64,2858,1161520054
105,79132,1446571569
351,89492,1326027883
330,750,1285904188
418,7254,1461865590
247,1089,1467646501
84,762,857653349
608,3471,1117490710
140,5388,1060354397
592,329,837354310
346,6711,1172692415
577,923,945966617
426,8360,1451080290
477,585,1200942127
104,364,1048589315
139,5679,1453924322
443,108190,1420236446
265,361,965318474
39,1387,974787836
567,5952,1525287070
292,8957,1265679960
356,2146,1229142976
599,207,1519237998
62,164179,1521489143
103,5669,1431957703
30,318,1500370344
156,2571,1106854776
599,1221,1498499670
593,6539,1181007588
45,1042,951170289
325,2539,1039398230
187,4027,1161850282
600,788,1237742629
89,1148,1520408270
606,2019,1190466613
240,60,849122924
596,152081,1535709488
414,519,961515424
501,73,844974214
390,5989,1250340710
377,410,1340342774
205,7153,1519900412
425,509,1085477659
68,1732,1158532491
18,116823,1456910057
274,7325,1177012998
169,1265,1059428232
234,3418,1004408123
294,1391,966596297
318,48774,1424546821
114,122882,1485388142
573,588,1186722460
298,6708,1447598496
606,1183,1178491029
6,261,845553695
603,1080,953926854
596,616,1535827076
183,380,992331435
140,34048,1166645504
51,1350,1230930492
438,5299,1105650185
292,59784,1293562898
469,1237,965661866
414,1206,961514724
545,1779,1240358594
597,2993,941729825
368,2406,975829148
462,5225,1123890858
144,296,1136812638
610,71057,1493845648
465,2110,959896292
63,1208,1443199821
40,595,832058930
525,122882,1476475970
483,8368,1215873244
356,104,1232430472
474,2581,1046887440
414,77561,1511535652
55,2490,1312747824
426,60069,1451081210
600,2018,1237857733
318,1580,1254132836
113,2424,980051988
100,356,1100184829
610,3826,1479545769
474,1955,1081177360
539,88,1332474517
599,3418,1498525113
167,3408,1154718990
480,4979,1179163450
603,28,953925191
410,1958,990728374
68,1923,1158531081
520,5445,1326610875
6,355,845553819
307,2716,1186161394
50,79132,1514238021
552,3798,1112151346
448,2375,1019125813
13,1590,987457086
608,2141,1117674500
414,115617,1489536909
480,21,1179161927
346,1230,1094650654
137,1267,1204859004
356,208,1229142846
226,6502,1095663809
24,34437,1458941506
103,1179,1440773393
483,57640,1327276645
414,6296,1095465901
534,1517,1465036489
599,1625,1498517373
66,2268,1093747941
599,6709,1519126839
365,4226,1488333521
480,48385,1179160943
414,342,961513998
604,172,832080293
488,5995,1112382793
135,2387,1009692259
95,5812,1053153715
293,1673,1044870948
484,74789,1342296871
292,3861,990062211
608,8622,1117491669
212,356,1490114873
600,2340,1237715963
352,3793,1493673507
377,4370,1340342614
608,1704,1189471145
17,82459,1305696644
89,56587,1520408928
105,97752,1447563394
495,160,1458636521
453,5816,1040621367
599,31878,1498516404
328,1374,1494212062
555,1081,978822355
365,45722,1488332552
19,724,965705076
28,2232,1242033049
288,1282,1079984166
600,4993,1237714397
72,56174,1217323649
448,87306,1341321041
387,110,1095040466
534,62434,1459787996
113,222,980051734
10,1307,1455357613
106,45722,1467360760
95,3793,1105400868
429,261,828124616
232,3578,1182908274
80,101864,1377308272
534,4958,1459788690
138,898,1222676107
167,3175,1154722003
58,225,847718745
606,750,1171325774
365,40815,1488332536
580,2194,1167790702
288,1028,976120723
377,849,1340341886
41,1704,1459367527
334,54259,1225479047
334,30810,1354983624
148,157296,1482548671
411,585,835532728
291,106489,1453051447
599,3785,1498515672
462,3089,1293374067
509,2701,1436024257
520,32,1326608236
6,237,845553875
221,1307,1111175967
418,3408,1461865932
562,3147,1368893862
590,82459,1297830258
486,150,839536920
599,2723,1498510240
18,54286,1455050518
600,575,1237714135
480,6296,1179163658
312,1272,1043177200
477,2288,1200942180
352,97752,1493674533
339,56174,1460185476
288,1020,978559784
601,95167,1521397882
96,1188,964773068
465,1608,959896357
316,2683,1111493414
169,4039,1059427674
489,266,1332773991
91,2993,1112716680
480,6857,1179179295
4,538,945078636
503,608,1335219379
386,303,842613980
458,300,845651860
401,356,1514346202
608,317,1117408445
305,139644,1460223585
44,836,869252163
73,61323,1464275322
346,7482,1094646977
346,1248,1125857630
465,377,959896090
580,1339,1167790573
479,2161,1039367712
305,70,1494259450
186,1073,1031087604
502,3147,1111757817
233,2959,1448815881
166,3578,1190827473
156,6297,1106882124
140,2023,1035368843
504,2671,1064450495
230,6934,1196304624
149,260,902084798
570,1396,1181554605
300,5995,1425351827
28,1233,1234338465
414,904,1011105029
372,1073,874416614
590,3755,1266472734
560,102903,1469649211
305,106100,1460135606
68,3477,1275957187
593,44191,1181007785
489,2003,1334587579
108,1917,1042840566
42,1457,996218934
524,913,851609623
119,4299,1436563660
599,181,1519175718
328,88125,1494212049
307,4448,1215657500
361,1580,1204047900
508,1296,1268297496
200,48738,1229887572
317,4011,1430361490
318,3504,1355525240
352,2490,1493673744
28,60684,1240817508
274,55820,1200125567
488,4014,1112382336
506,53000,1424486974
120,765,860070306
414,2144,961595643
274,1345,1247504106
538,364,1307846862
330,4011,1285904548
160,368,971115356
603,2485,953926273
132,2431,1157979560
525,50,1476476363
1,2174,964981680
599,223,1498500829
169,5785,1059428614
474,4489,1014924485
81,356,845299676
267,1320,960330036
219,59615,1214043376
596,5464,1535708589
414,3997,992878701
567,70286,1525287517
517,52435,1487955986
288,4002,975692577
288,4896,1054568482
252,89745,1498284231
298,2723,1450447877
573,58559,1248839758
312,4643,1043176998
524,648,851608466
434,48780,1270603513
82,592,1084467713
89,2987,1520408350
15,2858,1510571751
53,1100,1237748099
274,3186,1171827399
562,97921,1368896632
320,62999,1284251097
33,608,939647444
509,709,1436101261
604,235,832080111
606,69644,1349091598
84,736,857653240
354,47,1200870867
365,47099,1488332802
594,5943,1137982066
468,225,831400499
64,2908,1161564460
240,761,849123370
323,260,1422640069
514,2901,1534086375
391,233,1030825112
214,780,853937854
47,63876,1496205658
181,296,845469280
137,912,1204859738
448,4734,1055609997
469,3006,965846308
298,5025,1447598967
596,1438,1535834684
249,89492,1346758113
438,32587,1112413420
365,5378,1488332461
135,2167,1009692840
480,32587,1179163264
41,4027,1459368579
413,3948,1484439512
587,440,953138612
99,316,829828007
368,1358,971275475
369,3949,1237082020
167,3421,1154723081
275,3210,1049076933
466,81845,1439915524
6,32,845553426
425,3897,1085490536
156,1304,939854008
414,7163,1086201846
504,2001,1063644548
350,17,864940932
249,134130,1445246629
105,34319,1446749990
156,1230,946799250
322,750,1217676540
91,1961,1112713372
68,6953,1158533556
288,3396,976120173
307,2501,1186162848
349,586,834751344
448,4979,1070384303
5,590,847434747
465,2353,959896270
555,2416,978822601
426,5952,1451080988
156,2289,939884874
314,1367,852051252
448,1476,1019127982
280,3988,1348433918
167,588,1154721960
140,1265,949666815
70,318,1355185390
567,5618,1525288428
1,3702,964983737
330,3471,1285905687
556,93363,1534321171
463,1088,1145460096
448,3623,1019124703
263,6711,1090948232
178,349,1164355268
234,2002,1004408352
597,2950,941640006
484,48,1342296910
449,1222,1053200179
480,6936,1179163833
68,3247,1158534902
510,2987,1141158923
102,173,835876239
479,524,1039362482
523,37729,1503126355
446,50,843839306
608,2827,1117507093
115,2995,963706776
608,3396,1117491733
73,58998,1464199539
64,4148,1161559956
527,2968,1033175878
580,1136,1167673425
292,3916,1140269596
448,1409,1019128400
469,2009,965335435
599,2598,1519245043
513,1101,1159980360
156,5945,1106882129
50,135887,1514239519
360,1488,884997735
28,1587,1234516422
561,1371,1491095552
591,3893,970526475
480,2291,1179161594
239,4963,1221159528
358,55052,1339546102
298,55247,1447518125
105,80463,1446571862
122,1276,1461562773
597,1179,941728764
100,3753,1100184808
233,7153,1448815887
78,480,1252574995
414,6754,1064941581
156,2384,941922546
64,3005,1161620552
434,2502,1271039118
216,364,975211782
381,3157,1168665940
325,799,1039397621
606,3462,1171501099
554,2078,944900238
419,34048,1322305407
528,33794,1391736326
372,538,874416092
534,5459,1459787997
292,41566,1387893709
519,6378,1518478826
91,329,1112713258
195,4019,978994367
144,39,1137323676
68,1275,1158533795
610,2140,1493879453
479,1544,1039362324
305,164179,1518198307
45,69,951170141
169,5349,1059428835
91,3113,1112716685
597,288,941730541
274,2011,1171492728
140,1,942924980
20,3948,1054037203
74,1193,1207501807
222,1092,1391346446
256,1198,1446579702
414,45722,1153752785
401,33615,1514347874
122,69481,1461561728
18,31685,1455049910
113,2135,980051522
232,3275,1217540762
282,150,1378490387
453,32,972621444
187,2628,1180734850
426,8368,1451080270
226,3809,1095663844
184,102125,1537098914
580,51935,1212342499
1,3168,964982495
480,37384,1179165679
365,3578,1488333251
468,292,831400480
334,1955,1232308790
177,6870,1435524583
115,1377,959800666
20,986,1054038204
408,44191,1467371208
135,2105,1009693161
432,1911,1315242291
79,2916,975282070
226,7361,1164823740
135,427,1009691529
561,2273,1491091236
115,594,944958085
604,34,832079958
372,1240,874415328
139,8528,1453924591
534,2,1459787996
234,3274,1004408484
543,51255,1377068807
99,256,829828006
517,3034,1487957114
292,3988,1015374897
582,54001,1446794199
469,1253,965335350
510,1208,1141158708
219,3977,1194931828
525,76251,1476476697
368,2412,975830312
464,23,1275548130
309,912,1086564162
391,232,1032389024
314,587,834241492
294,2110,966597566
239,296,1221158165
288,587,976139854
67,152081,1501274150
137,1,1204859907
380,318,1493419865
219,56775,1206231866
428,2054,1111487500
201,2248,939801984
226,30825,1160004625
191,292,829760898
19,2720,965708653
555,3361,978820041
226,46965,1213033209
239,3578,1221158588
368,2616,975828314
600,1263,1237743630
182,2528,1055152419
144,520,1137324242
447,339,836960825
278,2144,1193753128
500,4306,1005528355
131,608,1349840158
313,3386,1030556084
379,590,847397201
219,2716,1194686375
254,3362,1180443619
19,1210,965709445
18,53996,1455749279
600,2405,1237762755
600,266,1237713584
367,1580,997812260
418,96821,1461869719
198,1735,1034138480
586,7153,1529899268
476,480,835021636
306,134853,1518380200
465,2890,959896573
19,3477,965706839
484,261,1342297621
249,45672,1353800887
469,555,965333831
415,4321,1382469609
64,159,1161563882
122,48043,1461562320
19,2657,965704999
183,1214,992331285
239,1,1221158265
202,1097,974912792
600,296,1237712505
1,2470,964982588
301,17,1211378910
144,1193,1136812862
249,5171,1415415471
182,6934,1073397313
66,19,1093143913
503,2762,1335219348
31,1200,850467408
15,72998,1510572052
50,837,1514239044
101,3783,968440698
608,858,1117408367
357,2080,1348627530
537,48516,1424142662
414,8533,1216147667
226,5445,1095663213
68,5574,1269122482
234,2710,1001975853
14,39,835441186
306,111113,1518380322
504,4700,1072066151
583,594,1481474431
220,39183,1266566484
480,2908,1179160963
354,357,1200870537
596,3996,1535708322
603,1089,953925210
606,8622,1175637527
25,1198,1535470495
474,852,1047055128
233,6863,1529334415
183,1200,992331285
113,1193,980087865
596,78499,1535708446
289,235,1143424651
292,318,990062572
307,2011,1186085737
233,318,1448815806
424,858,1457845710
525,4069,1476476930
474,520,1046888076
480,7265,1179161545
275,1042,1049076710
352,2231,1493673833
368,1374,975828999
309,2353,1086563404
580,5444,1167792736
249,1061,1346752166
119,33794,1450537446
153,92259,1525548862
509,40815,1435992376
295,1466,1320064382
447,531,836962129
308,48,1421374475
64,4321,1161559636
555,2134,978822796
500,1747,1005528065
599,56174,1498530930
385,1028,842892309
111,104241,1516151647
420,3159,1218036683
425,778,1114174049
200,8984,1229887558
391,1968,1032389545
186,750,1031073489
540,45722,1179108892
562,79132,1368892297
15,296,1510571877
103,6440,1431970115
356,49272,1229143238
226,2193,1095663273
555,1394,978819680
357,1225,1348611750
387,1059,1095040902
462,1276,1121921293
504,342,1063644453
554,1247,944902412
21,88125,1412967987
432,1527,1328232859
247,46578,1467646490
63,1203,1443735650
21,59900,1427558545
290,3421,974942824
84,232,857653693
346,2762,1125859222
288,8807,1198509808
177,41569,1435533039
68,2710,1158531647
139,4975,1453924369
71,707,864738101
573,96610,1370377587
596,1876,1535833479
313,4901,1030556236
414,119145,1522624524
357,1073,1348610339
3,1302,1306464189
111,4890,1516141155
365,80549,1488333296
509,95167,1435995737
414,3972,991143843
119,2324,1435943985
17,260,1305696468
217,648,955940584
482,5378,1105396552
246,616,1353864692
337,780,860255715
148,69844,1482548500
401,59784,1515527923
68,4344,1230498292
503,48516,1335219479
182,356,1054782675
322,4011,1217677203
603,1580,963177406
348,1693,1378849938
312,1584,1043176773
58,7,847719397
480,3897,1179160580
328,51255,1494207235
68,3174,1158534852
203,40815,1390094899
91,1242,1112712967
305,185,1490211204
359,590,1198112005
103,3081,1431957609
490,186,1324370360
156,2064,939853546
380,3033,1494803646
202,610,974918797
36,4085,1100803624
448,6281,1104484674
610,6873,1479544373
475,6539,1498029484
274,7439,1171830011
412,1276,939114265
62,68554,1521490070
268,1230,940173779
590,2657,1258421340
182,5266,1063648979
330,4878,1285904183
509,58025,1435994848
603,1982,953925513
288,3156,1068837113
274,801,1172026606
567,3157,1525288528
160,3471,971113953
307,8644,1189457332
106,59784,1467360438
428,5377,1111489257
232,4963,1218164853
104,89904,1351210078
111,4149,1516144223
131,2571,1349840252
425,5445,1085492413
608,2490,1117162408
577,1954,945967351
428,780,1111489231
526,7147,1502132138
4,4144,986848685
314,100,847175533
119,105504,1441486258
330,2140,1285903250
462,122882,1455645572
41,112556,1458939634
217,2926,955943999
408,4701,1475658425
271,2329,1234302708
119,2683,1435944283
74,1219,1207501896
49,79132,1493093216
21,41566,1468113305
325,58,1039395583
534,2985,1459787997
330,1258,1285903845
102,237,835877307
282,3301,1378497846
100,1246,1100185896
414,2302,961438373
274,1079,1221685774
553,5954,1219559284
288,5679,1057599283
140,165,967049233
232,52604,1180747392
105,51540,1446750537
140,303,942842895
565,296,846533209
268,587,940182508
480,47610,1179162324
419,33794,1351542077
372,110,874415284
472,48516,1345843264
292,858,1015375085
521,140,852713251
63,115617,1443199933
430,1373,965600256
417,122904,1529283969
42,1573,996218871
610,16,1479542171
316,2881,1111493666
387,4963,1185007107
489,2081,1334170560
449,2712,1053198958
593,8784,1181008267
368,1527,975829254
58,234,847719333
195,1909,974706559
244,368,975093266
298,84944,1447517120
373,480,846829926
414,290,961516863
438,1831,1105670837
57,235,965796869
84,955,860397306
152,58559,1450572509
27,3114,962685262
22,3210,1268726113
226,1544,1160003791
381,653,1165975964
414,8464,1088437401
608,1036,1117415358
255,3751,1005717179
111,3977,1516140878
331,593,1537157523
275,2110,1049077115
414,30707,1108393827
68,66097,1261085664
243,353,837155394
525,5903,1476476194
116,3,1337200325
385,551,834691914
177,1566,1435535623
155,3744,961860944
425,441,1106482859
543,1580,1377022838
438,4308,1105654641
177,6874,1435523582
353,349,831939590
260,50,1109410623
298,293,1447597770
464,1097,1275549800
195,2076,974710250
583,2059,1481474552
298,6287,1447598567
517,2096,1487956872
20,2687,1054038187
489,30816,1333658013
122,152081,1461561191
160,1183,971112587
156,223,946799354
6,292,845553253
19,3213,965708982
354,1208,1200870664
178,4734,1163673663
274,2137,1171828197
491,2953,1526673139
15,134853,1510572481
177,317,1435534302
263,5463,1033172419
331,6157,1537158428
274,111,1171409239
323,158,1422640453
353,380,831939568
21,32587,1468113492
250,1035,1121217778
509,2081,1436000053
534,104241,1459787998
383,2324,943569630
282,1073,1378490555
4,247,986848894
103,158,1431957583
534,43928,1459787996
607,480,963080125
187,2064,1161849246
453,3248,1005967764
45,380,950726688
477,176,1200947190
602,215,840876123
448,57368,1229198927
380,26776,1494036125
380,122886,1493423194
28,5903,1234572104
600,3821,1237762470
274,175,1226390171
111,4239,1516143293
603,1081,953928361
447,160,836960918
346,858,1094646955
453,3004,1005967312
68,49274,1269123009
610,6548,1493846789
317,69122,1430597319
477,2065,1200948804
514,187593,1537150726
313,3033,1030475217
27,2294,962685318
77,5349,1535107538
387,743,1158561248
484,46970,1342365379
177,53322,1435524992
379,296,847397202
339,1994,1460182667
91,4340,1112717005
391,3481,1032388143
211,48774,1350912813
352,1552,1493673630
371,1199,1407692540
74,3006,1207501062
462,143355,1500380988
84,381,858771861
599,8917,1519121842
608,7324,1117503004
275,1333,1049079573
605,5481,1277097047
123,318,1447269105
294,368,966595998
354,2278,1200953461
482,3948,1105396436
590,909,1258783119
365,84772,1488333223
489,4025,1332774369
256,4343,1447001114
273,442,838649628
389,6,857934242
24,2421,1458941291
137,3507,1204859919
64,2502,1161519727
233,58559,1520206338
91,337,1112713450
39,1196,974789111
15,5618,1510578001
298,84374,1447517317
443,72998,1420236662
365,8961,1488332445
232,44199,1182908082
234,317,1004409682
232,70183,1269572757
18,231,1455748462
201,1035,939225400
177,1148,1435534390
563,1968,1441846326
68,1479,1158535133
288,2083,978470103
58,353,847718991
232,59258,1210210332
534,103335,1459787998
196,134130,1460954008
135,3441,1009693144
561,60040,1491091458
600,4720,1237742374
380,99112,1493420875
132,58,1157919923
589,25,856038816
103,74789,1431970351
474,4144,1063468746
178,44191,1164355057
181,553,845469702
274,1221,1186728678
470,161,849075143
509,2294,1435992774
520,48385,1326681384
425,1240,1085477562
601,74458,1513712162
432,2571,1315244945
68,355,1158535521
564,54503,1478451778
324,3910,974906585
132,3261,1161799366
509,93510,1435995678
298,2672,1476642663
599,8798,1498523618
29,87232,1307906652
111,2005,1518661573
139,7163,1453925221
414,44022,1489548300
334,7147,1225480961
339,4370,1460185201
129,4310,1167377890
274,2338,1171828778
107,2,829322340
249,91529,1346757791
73,47099,1464275325
182,3081,1077637182
525,292,1476477448
535,2490,939029647
608,8644,1117336993
414,3168,961517053
525,3033,1476476631
169,852,1078284897
380,5952,1493423201
390,27660,1250338559
339,4226,1460868616
69,4448,1021646176
381,2018,1167543551
600,1282,1237715362
179,318,840907462
322,2692,1217676727
414,5954,1070049637
274,3863,1171758821
419,2412,1318337952
220,2997,1241812772
597,1228,940362491
51,2470,1230932235
414,2539,961596196
352,71535,1493674169
313,2459,1030475828
414,6936,1128977161
599,230,1519183528
275,3267,1049078967
274,46335,1171830533
480,2174,1179177778
551,1210,1505548058
522,1200,1449731613
462,118696,1515215270
352,58559,1493931929
51,653,1230932558
82,3785,1084466426
125,59315,1474480944
41,68157,1459367518
93,1591,942946677
491,81834,1526672847
391,1393,1030827370
325,1217,1039396324
432,44191,1328232686
357,628,1348612365
226,3552,1160004311
543,6377,1377068751
555,3703,978820142
147,466,1203267705
64,2706,1161520644
276,364,858351214
607,920,963078392
226,3033,1095663223
417,115713,1529284018
414,1923,961438476
6,273,845553875
608,5388,1117336806
232,7371,1219793592
117,515,844163615
425,345,1085476656
307,3826,1186163093
45,1527,950740871
288,1027,976121963
586,6365,1529901492
332,30810,1352672963
225,1079,949111188
469,223,965425699
64,6874,1161520239
203,59315,1390094919
167,8874,1154721840
495,46578,1458635407
553,165,1230773383
531,4214,1032961647
307,8874,1189457156
199,1517,1023654652
332,5291,1352672926
111,2447,1516156222
518,783,1056907459
166,45499,1189037941
600,55052,1237711199
380,2288,1493474158
217,1784,955943451
332,16,1352673555
375,2762,1225314338
68,6503,1158533715
313,382,1030475865
325,1721,1039397919
474,1912,974667301
380,3646,1494613300
292,111,1265680159
87,531,1270702642
312,2004,1043176345
568,3148,1243575805
200,2628,1229885944
409,858,967919359
597,2126,941730230
596,39,1535827547
247,1265,1467661261
247,72998,1467644134
57,3175,965796941
219,1288,1194932317
389,733,857934242
389,17,857934174
20,6333,1054036616
357,1287,1348612339
603,377,963177624
241,593,1447536097
55,1947,1312747732
438,3986,1105654710
100,380,1100184352
59,1625,953610555
489,33794,1334170022
6,159,845555006
288,1129,978467717
132,1635,1157979238
43,317,848993903
288,2643,975691962
52,31685,1468051951
28,1213,1234338180
608,3534,1117490870
78,1359,1252573488
32,852,856736316
577,1036,945965283
68,2248,1208744348
561,84954,1491094539
603,1295,953927628
599,1801,1498518753
602,475,840876475
474,54001,1189990598
380,837,1493667960
169,5445,1059429208
239,293,1221159154
57,912,965796541
534,7153,1459787997
364,1,869443366
602,36,840876228
41,4973,1458933682
393,2959,1430505981
379,480,847397342
191,158,829760897
414,3105,961517141
482,8665,1105396432
469,1278,965336888
219,47,1194686017
279,4027,1506394368
216,1269,975212395
496,58559,1415520420
292,81229,1300059747
305,27801,1460304453
560,2291,1469653849
117,608,844163511
414,107406,1489536975
15,85414,1510572833
525,33615,1476478249
249,41569,1415415378
561,2001,1491091209
7,5445,1106636707
428,4369,1111525230
434,1466,1270603997
274,3972,1171827551
522,48516,1253343683
414,45501,1180373574
219,1625,1194686758
570,1193,1181477509
489,51540,1333022943
217,2699,955941157
474,1248,1137521255
387,1954,1095040708
590,41569,1258428037
555,1772,980126214
275,39,1049076538
357,2020,1348611745
354,2161,1200953392
339,4848,1460686055
359,6377,1198113099
597,541,940362325
489,88125,1334170063
354,1580,1200870190
414,122918,1513958808
91,1500,1112713581
272,122922,1532266238
113,587,980051938
94,150,843406616
348,2505,1378849984
599,1060,1498501409
91,5989,1112713128
85,1641,889466918
458,329,845651700
473,48082,1169351881
325,3087,1039399746
301,733,1211377705
587,3388,953137416
372,1291,874415776
418,2054,1461868562
100,7149,1100184159
414,420,1025108900
282,2375,1378489057
294,2700,966595332
135,1967,1009691048
572,2321,979923864
177,88405,1435837352
431,543,1267051841
156,1307,1106854952
444,589,839311109
494,344,1000384113
525,7318,1476481119
474,1374,1002929032
202,1092,974925604
212,122920,1523216927
362,6,1530637587
156,288,1106854843
135,3005,1009691292
307,185,1227538428
603,2336,953926058
403,1213,1225243612
46,339,834787826
460,72641,1359176538
525,593,1476481468
182,10,1054782216
125,48385,1474295946
599,1959,1519139634
404,110,838375832
170,593,840380905
4,215,945079078
288,3174,976121241
64,2699,1161521114
219,7361,1194686824
445,3897,1454621737
219,5400,1194681394
84,587,858772178
339,55820,1460183299
387,41566,1135994028
240,317,849122346
117,500,844162892
276,609,858350787
122,103042,1461561822
166,1721,1190828666
182,2995,1075859308
21,7373,1452052088
233,115713,1529333395
122,2160,1461562816
448,172,1080549606
292,89492,1326661225
112,329,1513989925
19,2072,965707518
387,11,1117415000
546,293,973588464
447,457,836960762
427,376,1053068826
298,3536,1447598587
526,3168,1502132559
369,260,1237082658
517,1079,1492339049
169,8644,1092373271
331,1213,1537235351
380,919,1493474195
72,2329,1217324969
484,4025,1342296799
220,69526,1257736341
5,21,847435238
